"Orthogroup","V1","Entrez"
"OG0000860","XP_015153999","100858107"
"OG0000861","XP_001231783","768856"
"OG0000862","NP_989741","386571"
"OG0000863","XP_003642105","100857575"
"OG0000864","NP_990297","395813"
"OG0000865","XP_015136272","426797"
"OG0000866","XP_004949743","431262"
"OG0000867","NP_990108","395554"
"OG0000869","NP_990209","395691"
"OG0000870","XP_003642968","100859407"
"OG0000871","XP_025007101","107049269"
"OG0000871","XP_025007101","107049267"
"OG0000872","NP_001026617","427415"
"OG0000873","XP_015155875","425200"
"OG0000874","NP_990289","395804"
"OG0000876","XP_001235689","776138"
"OG0000877","XP_004942638","101748426"
"OG0000878","NP_001012932","424044"
"OG0000879","XP_040509893","430998"
"OG0000880","XP_004935376","421359"
"OG0000881","XP_015145893","424374"
"OG0000882","XP_025001521","429892"
"OG0000883","XP_004937349","427168"
"OG0000884","XP_015153214","101749201"
"OG0000885","XP_025002598","418912"
"OG0000886","XP_015128752","426354"
"OG0000887","XP_015135431","417439"
"OG0000888","NP_001177854","768717"
"OG0000889","NP_001072952","768673"
"OG0000890","XP_004937428","396174"
"OG0000891","XP_001231888","769118"
"OG0000893","NP_001136344","770487"
"OG0000894","XP_003641631","100858576"
"OG0000895","XP_040557742","121113271"
"OG0000896","XP_015133574","396020"
"OG0000897","XP_417679","419528"
"OG0000898","NP_001264596","771795"
"OG0000900","XP_025006950","426630"
"OG0000902","XP_004936961","424726"
"OG0000902","XP_004936961","424725"
"OG0000903","XP_024998699","100859804"
"OG0000904","NP_001264566","416506"
"OG0000905","XP_040511221","107049906"
"OG0000906","NP_001073228","771904"
"OG0000907","XP_015147248","425007"
"OG0000908","NP_989622","374166"
"OG0000909","XP_415834","417588"
"OG0000910","XP_015151383","100857565"
"OG0000913","XP_040509152","419089"
"OG0000914","XP_015153272","419616"
"OG0000915","XP_419663","421625"
"OG0000916","XP_004949094","416381"
"OG0000917","XP_004949221","427250"
"OG0000918","XP_001232058","769339"
"OG0000920","NP_001034186","418186"
"OG0000921","XP_040518467","121109116"
"OG0000921","XP_040518467","418741"
"OG0000922","XP_015154998","426132"
"OG0000923","XP_015133350","418731"
"OG0000924","NP_990353","395876"
"OG0000925","XP_040508530","426146"
"OG0000926","XP_004944581","415972"
"OG0000927","XP_420179","422183"
"OG0000928","XP_015134061","422315"
"OG0000929","XP_024997601","769242"
"OG0000929","XP_024997601","417322"
"OG0000930","NP_989808","395134"
"OG0000931","XP_040556477","374177"
"OG0000932","NP_989851","395191"
"OG0000933","XP_040555276","422689"
"OG0000934","XP_424796","427209"
"OG0000935","XP_421045","423112"
"OG0000936","XP_015139938","769224"
"OG0000937","XP_040511192","107049459"
"OG0000938","XP_426601","429044"
"OG0000939","XP_040510404","419109"
"OG0000940","XP_015154980","426281"
"OG0000942","NP_990396","395942"
"OG0000944","NP_001280238","415652"
"OG0000945","XP_015133069","427148"
"OG0000946","XP_040503663","416407"
"OG0000947","NP_001186619","423255"
"OG0000949","NP_001264719","100857840"
"OG0000949","NP_001264719","426282"
"OG0000950","XP_040557788","101749071"
"OG0000951","NP_001026558","426573"
"OG0000952","NP_001376341","425754"
"OG0000953","NP_001383370","395326"
"OG0000954","XP_015150475","427727"
"OG0000955","XP_040506297","417516"
"OG0000956","XP_415631","417375"
"OG0000957","NP_001072966","770553"
"OG0000958","NP_001384329","422107"
"OG0000959","XP_004934563","418503"
"OG0000960","XP_003640669","100859837"
"OG0000962","XP_015140536","770342"
"OG0000963","XP_025005026","427687"
"OG0000965","NP_001264204","417172"
"OG0000966","NP_990689","396312"
"OG0000967","XP_004946052","417117"
"OG0000968","XP_004946014","427757"
"OG0000970","XP_004938048","418201"
"OG0000971","XP_004935584","107049030"
"OG0000971","XP_004935584","421566"
"OG0000972","XP_015131243","417691"
"OG0000973","NP_001007842","417026"
"OG0000974","XP_040504174","427723"
"OG0000975","XP_015132887","770140"
"OG0000976","XP_004935543","421532"
"OG0000977","XP_040502813","416157"
"OG0000978","XP_001235182","771977"
"OG0000979","XP_001232694","107048987"
"OG0000979","XP_001232694","424014"
"OG0000980","XP_024999777","777580"
"OG0000981","NP_001025854","417163"
"OG0000982","NP_989453","373911"
"OG0000983","NP_001026099","419968"
"OG0000985","NP_990508","396090"
"OG0000986","XP_418047","419927"
"OG0000989","XP_040552936","421237"
"OG0000990","XP_024997907","112530086"
"OG0000991","NP_989897","395252"
"OG0000995","XP_040551933","428448"
"OG0000996","NP_001299812","101747534"
"OG0000998","NP_001034415","428534"
"OG0000999","XP_003643145","100858488"
"OG0001001","NP_001338364","110224120"
"OG0001003","XP_025008324","107053766"
"OG0001007","XP_025005238","395107"
"OG0001008","XP_040508554","121107585"
"OG0001010","XP_424528","426919"
"OG0001011","XP_015147936","418435"
"OG0001012","XP_040534018","416687"
"OG0001013","NP_001244198","426519"
"OG0001014","XP_025010555","395157"
"OG0001015","NP_001072968","770922"
"OG0001016","XP_001234006","770665"
"OG0001017","NP_001025791","416288"
"OG0001019","XP_425213","427640"
"OG0001020","NP_001032913","416280"
"OG0001021","XP_015149411","416278"
"OG0001022","NP_001308446","396406"
"OG0001023","XP_025010809","770488"
"OG0001024","NP_990007","395397"
"OG0001025","XP_040503115","416277"
"OG0001026","XP_004945003","427639"
"OG0001027","NP_001025790","416275"
"OG0001028","XP_414589","770421"
"OG0001028","XP_414589","416271"
"OG0001029","XP_003642109","416269"
"OG0001030","XP_040502784","395481"
"OG0001031","XP_004944995","770250"
"OG0001032","NP_001006150","416265"
"OG0001033","NP_001305366","427636"
"OG0001034","XP_040503102","416262"
"OG0001035","NP_001012802","416261"
"OG0001036","XP_015149398","416258"
"OG0001037","NP_001272812","416256"
"OG0001038","NP_001025789","416255"
"OG0001039","XP_015149397","416254"
"OG0001040","XP_025010760","416253"
"OG0001041","XP_015149386","416251"
"OG0001042","NP_001383835","416250"
"OG0001043","NP_001025788","416249"
"OG0001044","XP_414568","416247"
"OG0001045","XP_015149385","100857510"
"OG0001046","XP_040502830","416240"
"OG0001047","XP_414607","416286"
"OG0001048","XP_015149415","416285"
"OG0001049","XP_001233249","770805"
"OG0001050","XP_414603","416283"
"OG0001051","XP_015149419","416281"
"OG0001052","XP_015149228","395742"
"OG0001053","XP_015149273","416276"
"OG0001054","NP_001001613","414741"
"OG0001055","NP_001006151","416270"
"OG0001056","XP_004945000","100858009"
"OG0001057","XP_040503114","416268"
"OG0001058","XP_040503109","100857973"
"OG0001061","XP_414566","416245"
"OG0001062","NP_001182051","416244"
"OG0001063","XP_015149384","416241"
"OG0001064","XP_414535","416210"
"OG0001065","XP_015149188","768554"
"OG0001066","XP_414526","416200"
"OG0001067","XP_004949570","121106434"
"OG0001068","NP_001108554","427339"
"OG0001070","NP_001006263","418634"
"OG0001071","XP_416831","418633"
"OG0001072","NP_001008678","418635"
"OG0001073","NP_990155","395625"
"OG0001074","NP_001006267","418765"
"OG0001075","NP_001299591","418666"
"OG0001076","NP_001026381","423455"
"OG0001077","NP_001186503","423025"
"OG0001080","XP_001236892","777441"
"OG0001081","XP_015141608","426629"
"OG0001082","NP_989547","374050"
"OG0001083","NP_990252","395757"
"OG0001085","XP_040557374","107053338"
"OG0001086","NP_001034420","430767"
"OG0001087","XP_040556509","395418"
"OG0001088","NP_001305959","769360"
"OG0001089","XP_040510833","107050760"
"OG0001090","XP_015128082","101748212"
"OG0001091","XP_040561956","424761"
"OG0001092","NP_001026474","424762"
"OG0001093","NP_001376253","424763"
"OG0001094","XP_015132520","424811"
"OG0001095","XP_421313","423403"
"OG0001096","NP_001006488","423479"
"OG0001097","NP_990641","396248"
"OG0001098","XP_004936437","423487"
"OG0001099","XP_015143230","423404"
"OG0001100","NP_001034690","424072"
"OG0001101","XP_419401","421339"
"OG0001103","NP_001041541","420519"
"OG0001104","XP_025002803","395712"
"OG0001106","NP_001026144","420549"
"OG0001107","XP_015137444","420550"
"OG0001108","NP_001007893","420558"
"OG0001109","NP_989490","373969"
"OG0001110","NP_001012873","420580"
"OG0001111","NP_001292610","417137"
"OG0001112","XP_004939397","772254"
"OG0001114","XP_040537076","420575"
"OG0001115","NP_001186541","420595"
"OG0001116","NP_001186544","420603"
"OG0001117","NP_990092","395526"
"OG0001118","XP_025009183","769840"
"OG0001119","NP_001254484","768406"
"OG0001120","NP_001093757","421029"
"OG0001121","XP_015144876","424043"
"OG0001122","XP_040512578","112533553"
"OG0001123","XP_001232083","768922"
"OG0001125","XP_015128608","426164"
"OG0001126","XP_015146305","424541"
"OG0001127","XP_004935377","770954"
"OG0001128","NP_001186342","416745"
"OG0001129","NP_001383648","421316"
"OG0001130","XP_015145804","429060"
"OG0001131","XP_001231624","374046"
"OG0001132","XP_422320","424477"
"OG0001133","XP_015146210","424491"
"OG0001134","XP_040509890","107049411"
"OG0001135","XP_040560783","429090"
"OG0001136","NP_001269310","428563"
"OG0001137","NP_001006177","416715"
"OG0001138","NP_990594","396199"
"OG0001139","NP_001026214","421317"
"OG0001140","XP_419388","421323"
"OG0001141","XP_015132738","396379"
"OG0001142","XP_422548","424723"
"OG0001143","XP_015146313","424551"
"OG0001144","NP_001012888","421226"
"OG0001145","NP_001313425","421229"
"OG0001146","XP_015141771","769979"
"OG0001147","XP_015141770","770081"
"OG0001149","XP_040506030","426599"
"OG0001150","XP_015146243","107053969"
"OG0001151","XP_416468","418244"
"OG0001152","XP_015135670","101750245"
"OG0001153","XP_040513103","429249"
"OG0001154","XP_015131462","420853"
"OG0001156","XP_040539746","420850"
"OG0001157","NP_001376435","420847"
"OG0001158","XP_004939693","771221"
"OG0001159","XP_004939671","420821"
"OG0001160","XP_418946","395736"
"OG0001162","XP_015131455","420848"
"OG0001163","NP_001376437","771369"
"OG0001165","XP_001231246","768449"
"OG0001167","XP_417152","418960"
"OG0001168","NP_001258869","395572"
"OG0001169","XP_001234555","771262"
"OG0001170","NP_001034382","422021"
"OG0001171","NP_001264612","415701"
"OG0001172","XP_040506074","417684"
"OG0001173","XP_004946840","101751011"
"OG0001174","NP_990203","395685"
"OG0001175","XP_015151291","425053"
"OG0001176","XP_040506464","417649"
"OG0001177","XP_015151640","100859083"
"OG0001179","XP_415893","417647"
"OG0001180","XP_419879","421862"
"OG0001181","NP_001280132","415332"
"OG0001182","NP_990200","395678"
"OG0001184","XP_040508460","100857714"
"OG0001185","NP_001070701","426611"
"OG0001186","XP_004938820","418920"
"OG0001188","NP_001138962","418922"
"OG0001189","XP_015151798","418437"
"OG0001189","XP_015151798","418433"
"OG0001191","XP_015153525","430981"
"OG0001192","XP_416658","418447"
"OG0001193","XP_040505744","422076"
"OG0001195","NP_001092080","100049617"
"OG0001196","XP_415704","417456"
"OG0001197","NP_001239209","769013"
"OG0001198","XP_004946137","417326"
"OG0001199","XP_040505743","417454"
"OG0001200","XP_004946305","427814"
"OG0001203","XP_024997501","112530026"
"OG0001204","XP_040513139","112533497"
"OG0001205","XP_015153171","418420"
"OG0001206","XP_004938329","418403"
"OG0001208","NP_001265000","769280"
"OG0001208","NP_001265000","418396"
"OG0001209","XP_001232523","769280"
"OG0001209","XP_001232523","418396"
"OG0001210","NP_989857","395198"
"OG0001212","XP_015136391","100857186"
"OG0001213","XP_015137922","772097"
"OG0001214","XP_416617","418402"
"OG0001215","NP_001308526","418401"
"OG0001216","NP_001376381","418400"
"OG0001217","XP_025005064","418398"
"OG0001219","XP_416545","418322"
"OG0001220","XP_015149030","427606"
"OG0001221","NP_989636","374193"
"OG0001222","NP_001006363","420649"
"OG0001223","XP_040506875","419210"
"OG0001224","NP_001383383","427396"
"OG0001225","NP_989685","374272"
"OG0001226","NP_001012798","415947"
"OG0001227","XP_004944623","415992"
"OG0001228","XP_004937581","417752"
"OG0001229","XP_001234026","770690"
"OG0001230","XP_040505245","428024"
"OG0001231","XP_015151390","417461"
"OG0001233","NP_001095200","396206"
"OG0001234","NP_001026595","427254"
"OG0001235","NP_001383760","396268"
"OG0001236","NP_001244300","426732"
"OG0001237","XP_015152892","426786"
"OG0001238","XP_015137898","417787"
"OG0001239","NP_001186598","417849"
"OG0001240","NP_001012827","417857"
"OG0001241","NP_001265013","418549"
"OG0001242","NP_001026505","425237"
"OG0001244","NP_001292097","419533"
"OG0001245","XP_015128670","102725543"
"OG0001246","XP_040507431","107049508"
"OG0001247","NP_001104601","121106708"
"OG0001247","NP_001104601","497224"
"OG0001247","NP_001104601","497222"
"OG0001247","NP_001104601","497221"
"OG0001247","NP_001104601","497219"
"OG0001247","NP_001104601","497218"
"OG0001247","NP_001104601","497217"
"OG0001247","NP_001104601","497216"
"OG0001247","NP_001104601","497215"
"OG0001247","NP_001104601","497211"
"OG0001248","XP_040507426","107050638"
"OG0001249","XP_025007800","418578"
"OG0001250","NP_001232910","429107"
"OG0001251","XP_422553","424729"
"OG0001252","NP_001026754","430210"
"OG0001253","XP_015141778","769912"
"OG0001254","NP_990139","395597"
"OG0001255","NP_989800","395123"
"OG0001257","XP_040557412","426631"
"OG0001258","XP_003641507","423682"
"OG0001260","NP_989975","395356"
"OG0001261","NP_001186453","423638"
"OG0001263","NP_001186477","395591"
"OG0001264","XP_004942414","423962"
"OG0001265","NP_990017","395421"
"OG0001266","XP_004942416","423963"
"OG0001268","XP_004945304","416558"
"OG0001269","XP_416966","418769"
"OG0001270","XP_004945263","416519"
"OG0001271","XP_015149903","100858027"
"OG0001272","XP_015149666","416509"
"OG0001273","NP_001006164","416508"
"OG0001274","NP_001038101","416507"
"OG0001275","NP_001006163","416504"
"OG0001276","XP_040503472","416503"
"OG0001277","NP_001091006","770275"
"OG0001278","XP_003642189","416453"
"OG0001279","XP_015130472","418770"
"OG0001281","NP_001305340","416420"
"OG0001282","XP_414829","416525"
"OG0001283","XP_015149670","416524"
"OG0001284","XP_004945255","427665"
"OG0001285","NP_001025806","416515"
"OG0001286","XP_015149592","373915"
"OG0001287","XP_414809","416505"
"OG0001288","XP_040503464","416502"
"OG0001289","NP_001182086","416618"
"OG0001290","XP_025011040","416616"
"OG0001291","XP_001234358","771758"
"OG0001292","XP_425698","428140"
"OG0001293","XP_040511215","121108229"
"OG0001294","NP_989849","395189"
"OG0001295","NP_001383051","396303"
"OG0001296","XP_040561918","771833"
"OG0001297","XP_004949208","427246"
"OG0001298","XP_003643290","100858962"
"OG0001299","XP_040552239","121106513"
"OG0001300","NP_001264104","416823"
"OG0001301","XP_015130822","427694"
"OG0001302","NP_001034353","416826"
"OG0001303","NP_001239017","416827"
"OG0001304","NP_001269336","425507"
"OG0001305","XP_003642230","416891"
"OG0001306","XP_417464","419293"
"OG0001306","XP_417464","419292"
"OG0001307","XP_040504484","768938"
"OG0001308","XP_015130959","416919"
"OG0001309","XP_040504308","416818"
"OG0001311","XP_004945599","416830"
"OG0001312","XP_415183","416892"
"OG0001314","XP_004945699","416916"
"OG0001315","XP_003642256","416917"
"OG0001316","NP_001006192","416918"
"OG0001317","XP_015130967","416920"
"OG0001318","NP_001272908","419488"
"OG0001319","NP_001005618","419485"
"OG0001320","NP_001274131","101750144"
"OG0001321","NP_990114","395561"
"OG0001322","NP_001264973","771655"
"OG0001323","NP_001164635","418958"
"OG0001324","XP_040506361","417583"
"OG0001325","NP_001385030","374191"
"OG0001326","XP_015148665","101747682"
"OG0001327","XP_015151159","395773"
"OG0001328","XP_001232418","427122"
"OG0001329","NP_001026776","431449"
"OG0001330","XP_004934896","421161"
"OG0001331","XP_015144991","101748748"
"OG0001332","NP_001264773","424094"
"OG0001333","NP_989781","395099"
"OG0001334","NP_989951","395328"
"OG0001335","NP_990580","396178"
"OG0001338","NP_001008448","419227"
"OG0001340","XP_015145038","424118"
"OG0001342","XP_015145074","431212"
"OG0001343","XP_015144874","396301"
"OG0001344","NP_990765","396415"
"OG0001345","NP_989934","395302"
"OG0001346","NP_001006295","419315"
"OG0001348","NP_990802","396458"
"OG0001349","XP_001234471","419017"
"OG0001350","NP_001308483","419014"
"OG0001351","XP_040506664","419330"
"OG0001352","XP_040506994","428167"
"OG0001353","XP_015152201","419209"
"OG0001354","XP_001231953","769120"
"OG0001355","XP_024999833","419941"
"OG0001356","NP_001382866","419943"
"OG0001358","XP_414136","415774"
"OG0001359","XP_003641975","769866"
"OG0001360","XP_424828","427245"
"OG0001361","NP_001034424","431608"
"OG0001362","XP_422290","424447"
"OG0001363","NP_001257591","421273"
"OG0001364","XP_015147981","427550"
"OG0001365","XP_001232700","769424"
"OG0001366","XP_015147992","769532"
"OG0001366","XP_015147992","415792"
"OG0001367","XP_004945797","101748328"
"OG0001368","NP_001012902","422227"
"OG0001369","XP_004949556","427309"
"OG0001370","XP_015147275","418190"
"OG0001371","XP_040511846","418183"
"OG0001372","XP_015132053","422536"
"OG0001373","XP_015131933","422623"
"OG0001374","NP_001384280","395241"
"OG0001375","XP_040555109","422479"
"OG0001376","XP_015132140","422484"
"OG0001377","XP_420651","422698"
"OG0001378","XP_040554904","422624"
"OG0001379","XP_420582","422625"
"OG0001380","NP_001006449","422626"
"OG0001381","XP_040513312","418724"
