CNS_chr,CNS_start,CNS_end,CNS_name,overlap_or_near_sv,SV_Type,Length_SV,gene_name,expression,DEG_MSU_ID,Trait Class,FC_with_SV/without_SV,Average FPKM of genes with SV,Average FPKM of genes without SV,Distance_between_CNS_and_SV,Distance_between_CNS_and_DEG,Distance_between_CNS_and_callus_DHS,Distance_between_CNS_and_seedling_DHS,Distance_between_CNS_and_plantDHS,Distance_between_CNS_and_motif_TFBS,Distance_between_CNS_and_CE_TFBS,Distance_between_CNS_and_Fun_TFBS
1,2388851,2388916,Os01g0144300_cns002,SV1322,DEL,273,NA,up,LOC_Os01g05100,NA,3.702828777,0.365995333,0.098842089,1596,0,2164,2144,2143,0,0,1658
1,2388851,2388916,Os01g0144300_cns002,SV1323,INS,160,NA,up,LOC_Os01g05100,NA,3.702828777,0.365995333,0.098842089,1962,0,2164,2144,2143,0,0,1658
1,2388974,2388997,Os01g0144300_cns003,SV1321,INS,10295,NA,up,LOC_Os01g05100,NA,3.702828777,0.365995333,0.098842089,1992,0,2083,2063,2062,62,62,1577
1,2388974,2388997,Os01g0144300_cns003,SV1322,DEL,273,NA,up,LOC_Os01g05100,NA,3.702828777,0.365995333,0.098842089,1719,0,2083,2063,2062,62,62,1577
1,2388974,2388997,Os01g0144300_cns003,SV1323,INS,160,NA,up,LOC_Os01g05100,NA,3.702828777,0.365995333,0.098842089,1881,0,2083,2063,2062,62,62,1577
1,2389005,2389037,Os01g0144300_cns004,SV1322,DEL,273,NA,up,LOC_Os01g05100,NA,3.702828777,0.365995333,0.098842089,1750,0,2043,2023,2022,93,93,1537
1,2389005,2389037,Os01g0144300_cns004,SV1323,INS,160,NA,up,LOC_Os01g05100,NA,3.702828777,0.365995333,0.098842089,1841,0,2043,2023,2022,93,93,1537
1,2391969,2391988,Os01g0144340_cns001,SV1323,INS,160,NA,up,LOC_Os01g05100,NA,3.702828777,0.365995333,0.098842089,1090,1485,358,398,781,133,133,133
1,2392070,2392089,Os01g0144340_cns002,SV1323,INS,160,NA,up,LOC_Os01g05100,NA,3.702828777,0.365995333,0.098842089,1191,1586,459,499,882,32,32,32
1,2392756,2392781,Os01g0144340_cns003,SV1323,INS,160,NA,up,LOC_Os01g05100,NA,3.702828777,0.365995333,0.098842089,1877,2272,1145,1185,1568,95,108,606
1,2405390,2405421,Os01g0144600_cns002,SV1325,INS,26486,NA,down,LOC_Os01g05130,NA,0.463206565,9.047788571,19.53294545,1520,0,99,919,847,85,85,1745
1,2405390,2405421,Os01g0144600_cns002,SV1325,INS,26486,NA,down,LOC_Os01g05130,NA,0.382448804,5.377843429,14.06160348,1520,0,99,919,847,85,85,1745
1,2405390,2405421,Os01g0144600_cns002,SV1327,DEL,51062,NA,down,LOC_Os01g05130,NA,0.463206565,9.047788571,19.53294545,1521,0,99,919,847,85,85,1745
1,2405390,2405421,Os01g0144600_cns002,SV1327,DEL,51062,NA,down,LOC_Os01g05130,NA,0.382448804,5.377843429,14.06160348,1521,0,99,919,847,85,85,1745
1,2448972,2449012,Os01g0145600_cns001,SV1327,DEL,51062,NA,down,LOC_Os01g05130,NA,0.463206565,9.047788571,19.53294545,0,42989,381,381,363,0,6164,699
1,2448972,2449012,Os01g0145600_cns001,SV1327,DEL,51062,NA,down,LOC_Os01g05130,NA,0.382448804,5.377843429,14.06160348,0,42989,381,381,363,0,6164,699
1,2450040,2450181,Os01g0145600_cns002,SV1327,DEL,51062,NA,down,LOC_Os01g05130,NA,0.463206565,9.047788571,19.53294545,0,44057,309,1449,0,0,4995,306
1,2450040,2450181,Os01g0145600_cns002,SV1327,DEL,51062,NA,down,LOC_Os01g05130,NA,0.382448804,5.377843429,14.06160348,0,44057,309,1449,0,0,4995,306
1,2452795,2452858,Os01g0145600_cns003,SV1327,DEL,51062,NA,down,LOC_Os01g05130,NA,0.463206565,9.047788571,19.53294545,0,46812,544,544,240,0,2318,0
1,2452795,2452858,Os01g0145600_cns003,SV1327,DEL,51062,NA,down,LOC_Os01g05130,NA,0.382448804,5.377843429,14.06160348,0,46812,544,544,240,0,2318,0
1,2474745,2474858,Os01g0146101_cns001,SV1367,Undefined_DEL,2878,NA,up,LOC_Os01g05250,NA,83.29088149,1.124885,0.0135055,203,0,602,602,506,0,313,255
1,2474745,2474858,Os01g0146101_cns001,SV1367,Undefined_DEL,2878,NA,up,LOC_Os01g05250,NA,Inf,0.564860444,0,203,0,602,602,506,0,313,255
1,2550761,2550805,Os01g0147001_cns006,SV1447,DEL,8078,ASD1|IWS1,up,LOC_Os01g05420,005 _ 栄養器官 - 稈 : Vegetative organ - Culm,1.219177258,45.04796667,36.94948077,1957,10052,830,810,528,0,362,1020
1,2550813,2550871,Os01g0147001_cns007,SV1447,DEL,8078,ASD1|IWS1,up,LOC_Os01g05420,005 _ 栄養器官 - 稈 : Vegetative organ - Culm,1.219177258,45.04796667,36.94948077,1891,9986,769,862,462,6,296,954
1,2550903,2550945,Os01g0147001_cns008,SV1447,DEL,8078,ASD1|IWS1,up,LOC_Os01g05420,005 _ 栄養器官 - 稈 : Vegetative organ - Culm,1.219177258,45.04796667,36.94948077,1817,9912,695,952,388,12,222,880
1,2553732,2553897,Os01g0147001_cns009,SV1447,DEL,8078,ASD1|IWS1,up,LOC_Os01g05420,005 _ 栄養器官 - 稈 : Vegetative organ - Culm,1.219177258,45.04796667,36.94948077,0,6960,1701,1681,1651,0,1368,1885
1,2553955,2553992,Os01g0147001_cns010,SV1447,DEL,8078,ASD1|IWS1,up,LOC_Os01g05420,005 _ 栄養器官 - 稈 : Vegetative organ - Culm,1.219177258,45.04796667,36.94948077,0,6865,1924,1904,1874,0,1591,2108
1,2575593,2575677,Os01g0147600_cns003,SV1461,DEL,124,NA,down,LOC_Os01g05460,NA,0.165377422,0.3304664,1.998255842,228,0,803,1042,1023,264,4443,1394
1,2575593,2575677,Os01g0147600_cns003,SV1461,DEL,124,NA,down,LOC_Os01g05460,NA,0.251247023,0.393682182,1.566912821,228,0,803,1042,1023,264,4443,1394
1,2575593,2575677,Os01g0147600_cns003,SV1464,INS,246,NA,down,LOC_Os01g05460,NA,0.146295618,0.372834467,2.548500571,1717,0,803,1042,1023,264,4443,1394
1,2575593,2575677,Os01g0147600_cns003,SV1464,INS,246,NA,down,LOC_Os01g05460,NA,0.328355911,0.581578938,1.771184614,1717,0,803,1042,1023,264,4443,1394
1,2577313,2577359,Os01g0147600_cns004,SV1461,DEL,124,NA,down,LOC_Os01g05460,NA,0.165377422,0.3304664,1.998255842,1284,0,461,141,2091,0,2761,682
1,2577313,2577359,Os01g0147600_cns004,SV1461,DEL,124,NA,down,LOC_Os01g05460,NA,0.251247023,0.393682182,1.566912821,1284,0,461,141,2091,0,2761,682
1,2577313,2577359,Os01g0147600_cns004,SV1464,INS,246,NA,down,LOC_Os01g05460,NA,0.146295618,0.372834467,2.548500571,35,0,461,141,2091,0,2761,682
1,2577313,2577359,Os01g0147600_cns004,SV1464,INS,246,NA,down,LOC_Os01g05460,NA,0.328355911,0.581578938,1.771184614,35,0,461,141,2091,0,2761,682
1,2577313,2577359,Os01g0147600_cns004,SV1465,INS,54,NA,up,LOC_Os01g05460,NA,4.813678489,3.56702,0.7410175,1913,0,461,141,2091,0,2761,682
1,2580145,2580167,Os01g0147700_cns001,SV1465,INS,54,NA,up,LOC_Os01g05460,NA,4.813678489,3.56702,0.7410175,872,1934,574,2494,623,0,0,552
1,2580145,2580167,Os01g0147700_cns001,SV1466,INS,227,NA,up,LOC_Os01g05460,NA,3.445248002,2.787656444,0.80913085,395,1934,574,2494,623,0,0,552
1,2662811,2662860,Os01g0149200_cns004,SV1521,INS,81,MT2D|OsMT2d,up,LOC_Os01g05585,001 _ 生化学的性質 : Biochemical character,24.24184235,1.773013333,0.073138556,1895,2551,1920,1920,1809,0,1145,101
1,2663984,2664077,Os01g0149200_cns005,SV1521,INS,81,MT2D|OsMT2d,up,LOC_Os01g05585,001 _ 生化学的性質 : Biochemical character,24.24184235,1.773013333,0.073138556,678,1334,703,703,592,0,0,1274
1,2664093,2664137,Os01g0149200_cns006,SV1521,INS,81,MT2D|OsMT2d,up,LOC_Os01g05585,001 _ 生化学的性質 : Biochemical character,24.24184235,1.773013333,0.073138556,618,1274,643,643,532,0,0,1383
1,2664628,2664674,Os01g0149200_cns007,SV1521,INS,81,MT2D|OsMT2d,up,LOC_Os01g05585,001 _ 生化学的性質 : Biochemical character,24.24184235,1.773013333,0.073138556,81,737,106,106,0,43,63,1918
1,2665441,2665480,Os01g0149200_cns008,SV1521,INS,81,MT2D|OsMT2d,up,LOC_Os01g05585,001 _ 生化学的性質 : Biochemical character,24.24184235,1.773013333,0.073138556,685,0,510,510,394,0,876,2159
1,2666397,2666424,Os01g0149200_cns009,SV1521,INS,81,MT2D|OsMT2d,up,LOC_Os01g05585,001 _ 生化学的性質 : Biochemical character,24.24184235,1.773013333,0.073138556,1641,0,1466,1466,1350,5,5,1215
1,2666444,2666472,Os01g0149200_cns010,SV1521,INS,81,MT2D|OsMT2d,up,LOC_Os01g05585,001 _ 生化学的性質 : Biochemical character,24.24184235,1.773013333,0.073138556,1688,0,1513,1513,1397,0,0,1167
1,2674264,2674360,Os01g0149400_cns001,SV1528,INS,65,NA,down,LOC_Os01g05610,NA,0.190758665,18.49112636,96.93466,1155,39,0,0,0,0,140,3235
1,2674264,2674360,Os01g0149400_cns001,SV1528,INS,65,NA,down,LOC_Os01g05610,NA,0.160677219,6.383923522,39.73135429,1155,39,0,0,0,0,140,3235
1,2674684,2674941,Os01g0149400_cns002,SV1528,INS,65,NA,down,LOC_Os01g05610,NA,0.190758665,18.49112636,96.93466,574,0,253,233,201,0,0,2654
1,2674684,2674941,Os01g0149400_cns002,SV1528,INS,65,NA,down,LOC_Os01g05610,NA,0.160677219,6.383923522,39.73135429,574,0,253,233,201,0,0,2654
1,2675823,2675867,Os01g0149400_cns003,SV1528,INS,65,NA,down,LOC_Os01g05610,NA,0.190758665,18.49112636,96.93466,307,449,1392,1372,1340,19,948,1728
1,2675823,2675867,Os01g0149400_cns003,SV1528,INS,65,NA,down,LOC_Os01g05610,NA,0.160677219,6.383923522,39.73135429,307,449,1392,1372,1340,19,948,1728
1,2675869,2675915,Os01g0149400_cns004,SV1528,INS,65,NA,down,LOC_Os01g05610,NA,0.190758665,18.49112636,96.93466,353,495,1438,1418,1386,0,994,1680
1,2675869,2675915,Os01g0149400_cns004,SV1528,INS,65,NA,down,LOC_Os01g05610,NA,0.160677219,6.383923522,39.73135429,353,495,1438,1418,1386,0,994,1680
1,2686635,2686710,Os01g0149600_cns001,SV1538,INS,214,NA,up,LOC_Os01g05640,NA,1.394336452,1.4013722,1.005045947,1224,1912,0,0,0,0,0,5578
1,2688254,2688298,Os01g0149700_cns001,SV1538,INS,214,NA,up,LOC_Os01g05640,NA,1.394336452,1.4013722,1.005045947,319,324,1523,1523,1452,19,1056,3990
1,2688300,2688346,Os01g0149700_cns002,SV1538,INS,214,NA,up,LOC_Os01g05640,NA,1.394336452,1.4013722,1.005045947,365,276,1569,1569,1498,0,1102,3942
1,2688668,2688790,Os01g0149700_cns003,SV1538,INS,214,NA,up,LOC_Os01g05640,NA,1.394336452,1.4013722,1.005045947,733,0,1937,1937,1866,0,1470,3498
1,2688833,2689039,Os01g0149700_cns004,SV1538,INS,214,NA,up,LOC_Os01g05640,NA,1.394336452,1.4013722,1.005045947,898,0,2102,2102,2031,0,1635,3249
1,2689193,2690017,Os01g0149700_cns005,SV1538,INS,214,NA,up,LOC_Os01g05640,NA,1.394336452,1.4013722,1.005045947,1258,0,1943,2423,1988,0,1995,2271
1,2772785,2772816,Os01g0151200_cns006,SV1584,DEL,2248,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,1825,4156,964,1684,2570,46,46,57
1,2773089,2773125,Os01g0151200_cns007,SV1584,DEL,2248,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,1516,3847,655,1375,2779,18,128,128
1,2773409,2773437,Os01g0151200_cns008,SV1584,DEL,2248,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,1204,3535,343,1063,2467,100,136,136
1,2773551,2773585,Os01g0151200_cns009,SV1584,DEL,2248,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,1056,3387,195,915,2319,45,278,278
1,2773754,2773787,Os01g0151200_cns010,SV1584,DEL,2248,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,854,3185,0,713,2117,113,277,481
1,2777157,2777233,Os01g0151400_cns001,SV1584,DEL,2248,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,268,0,166,106,29,0,21,0
1,2777157,2777233,Os01g0151400_cns001,SV1587,INS,341,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,388,0,166,106,29,0,21,0
1,2777339,2777376,Os01g0151400_cns002,SV1584,DEL,2248,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,450,0,264,284,203,0,0,170
1,2777339,2777376,Os01g0151400_cns002,SV1587,INS,341,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,245,0,264,284,203,0,0,170
1,2777399,2777511,Os01g0151400_cns003,SV1584,DEL,2248,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,510,0,129,149,68,0,0,230
1,2777399,2777511,Os01g0151400_cns003,SV1587,INS,341,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,110,0,129,149,68,0,0,230
1,2777515,2777570,Os01g0151400_cns004,SV1584,DEL,2248,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,626,0,70,90,9,0,0,346
1,2777515,2777570,Os01g0151400_cns004,SV1587,INS,341,NA,down,LOC_Os01g05810,NA,0.528551488,6.825449286,12.91349933,51,0,70,90,9,0,0,346
1,2807566,2807672,Os01g0151900_cns002,SV1603,DEL,2682,NA,up,LOC_Os01g05870,NA,2.61555882,2.59975,0.993955854,161,2640,2035,1995,1884,0,919,6065
1,2807753,2807883,Os01g0151900_cns003,SV1603,DEL,2682,NA,up,LOC_Os01g05870,NA,2.61555882,2.59975,0.993955854,0,2429,2222,2182,1996,97,1106,5854
1,2807965,2808018,Os01g0151900_cns004,SV1603,DEL,2682,NA,up,LOC_Os01g05870,NA,2.61555882,2.59975,0.993955854,0,2294,2102,2122,1861,143,1318,5719
1,2838172,2838344,Os01g0152700_cns001,SV1629,INS,35111,RLCK25,down,LOC_Os01g05960,"038 _ 耐性、抵抗性 - 病気抵抗性 : Tolerance and resistance - Disease resistance, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.03341776,0.0457394,1.36871532,189,1589,476,536,154,0,0,3275
1,2838172,2838344,Os01g0152700_cns001,SV1629,INS,35111,RLCK25,down,LOC_Os01g05960,"038 _ 耐性、抵抗性 - 病気抵抗性 : Tolerance and resistance - Disease resistance, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.071901613,0.0649463,0.90326624,189,1589,476,536,154,0,0,3275
1,2838172,2838344,Os01g0152700_cns001,SV1635,DEL,288,RLCK25,down,LOC_Os01g05960,"038 _ 耐性、抵抗性 - 病気抵抗性 : Tolerance and resistance - Disease resistance, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.03341776,0.0457394,1.36871532,869,1589,476,536,154,0,0,3275
1,2838172,2838344,Os01g0152700_cns001,SV1635,DEL,288,RLCK25,down,LOC_Os01g05960,"038 _ 耐性、抵抗性 - 病気抵抗性 : Tolerance and resistance - Disease resistance, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.071901613,0.0649463,0.90326624,869,1589,476,536,154,0,0,3275
1,2838379,2838513,Os01g0152700_cns002,SV1629,INS,35111,RLCK25,down,LOC_Os01g05960,"038 _ 耐性、抵抗性 - 病気抵抗性 : Tolerance and resistance - Disease resistance, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.03341776,0.0457394,1.36871532,20,1420,307,367,0,0,0,3482
1,2838379,2838513,Os01g0152700_cns002,SV1629,INS,35111,RLCK25,down,LOC_Os01g05960,"038 _ 耐性、抵抗性 - 病気抵抗性 : Tolerance and resistance - Disease resistance, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.071901613,0.0649463,0.90326624,20,1420,307,367,0,0,0,3482
1,2838379,2838513,Os01g0152700_cns002,SV1635,DEL,288,RLCK25,down,LOC_Os01g05960,"038 _ 耐性、抵抗性 - 病気抵抗性 : Tolerance and resistance - Disease resistance, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.03341776,0.0457394,1.36871532,700,1420,307,367,0,0,0,3482
1,2838379,2838513,Os01g0152700_cns002,SV1635,DEL,288,RLCK25,down,LOC_Os01g05960,"038 _ 耐性、抵抗性 - 病気抵抗性 : Tolerance and resistance - Disease resistance, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.071901613,0.0649463,0.90326624,700,1420,307,367,0,0,0,3482
1,2838631,2838670,Os01g0152700_cns003,SV1629,INS,35111,RLCK25,down,LOC_Os01g05960,"038 _ 耐性、抵抗性 - 病気抵抗性 : Tolerance and resistance - Disease resistance, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.03341776,0.0457394,1.36871532,97,1263,150,210,0,0,0,3734
1,2838631,2838670,Os01g0152700_cns003,SV1629,INS,35111,RLCK25,down,LOC_Os01g05960,"038 _ 耐性、抵抗性 - 病気抵抗性 : Tolerance and resistance - Disease resistance, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.071901613,0.0649463,0.90326624,97,1263,150,210,0,0,0,3734
1,2838631,2838670,Os01g0152700_cns003,SV1635,DEL,288,RLCK25,down,LOC_Os01g05960,"038 _ 耐性、抵抗性 - 病気抵抗性 : Tolerance and resistance - Disease resistance, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.03341776,0.0457394,1.36871532,543,1263,150,210,0,0,0,3734
1,2838631,2838670,Os01g0152700_cns003,SV1635,DEL,288,RLCK25,down,LOC_Os01g05960,"038 _ 耐性、抵抗性 - 病気抵抗性 : Tolerance and resistance - Disease resistance, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance",0.071901613,0.0649463,0.90326624,543,1263,150,210,0,0,0,3734
1,2954488,2954510,Os01g0154950_cns001,SV1717,INS,2166,NA,down,LOC_Os01g06210,NA,0.041983977,0.002974817,0.070856,1748,3,1010,1010,983,65,65,89
1,2955399,2955476,Os01g0154950_cns002,SV1717,INS,2166,NA,down,LOC_Os01g06210,NA,0.041983977,0.002974817,0.070856,782,0,44,44,17,0,0,778
1,3056756,3056777,Os01g0158200_cns002,SV1766,Undefined_INS,3987,NA,up,LOC_Os01g06500,NA,2.3492638,14.8804875,6.334106667,995,1765,1343,5,2206,0,0,8911
1,3056943,3056980,Os01g0158200_cns003,SV1766,Undefined_INS,3987,NA,up,LOC_Os01g06500,NA,2.3492638,14.8804875,6.334106667,792,1562,1140,192,2393,0,0,8708
1,3056987,3057017,Os01g0158200_cns004,SV1766,Undefined_INS,3987,NA,up,LOC_Os01g06500,NA,2.3492638,14.8804875,6.334106667,755,1525,1103,236,2437,25,25,8671
1,3058557,3058611,Os01g0158400_cns001,SV1766,Undefined_INS,3987,NA,up,LOC_Os01g06500,NA,2.3492638,14.8804875,6.334106667,784,0,29,1269,2099,204,872,7077
1,3176667,3176788,Os01g0160700_cns001,SV1842,DEL,856,NA,up,LOC_Os01g06720,NA,Inf,0.0123191,0,389,0,136,3676,3286,0,3169,2966
1,3176835,3177073,Os01g0160700_cns002,SV1842,DEL,856,NA,up,LOC_Os01g06720,NA,Inf,0.0123191,0,557,0,0,3844,3001,17,2884,3134
1,3177149,3177574,Os01g0160700_cns003,SV1842,DEL,856,NA,up,LOC_Os01g06720,NA,Inf,0.0123191,0,871,0,38,3606,2500,0,2383,3448
1,3177581,3177919,Os01g0160700_cns004,SV1842,DEL,856,NA,up,LOC_Os01g06720,NA,Inf,0.0123191,0,1303,0,470,3261,2155,0,2038,3880
1,3177921,3178052,Os01g0160700_cns005,SV1842,DEL,856,NA,up,LOC_Os01g06720,NA,Inf,0.0123191,0,1643,0,810,3128,2022,25,1905,4220
1,3178064,3178217,Os01g0160700_cns006,SV1842,DEL,856,NA,up,LOC_Os01g06720,NA,Inf,0.0123191,0,1786,0,953,2963,1857,0,1740,4176
1,3178233,3178362,Os01g0160700_cns007,SV1842,DEL,856,NA,up,LOC_Os01g06720,NA,Inf,0.0123191,0,1955,0,1122,2818,1712,0,1595,4031
1,3226971,3227007,Os01g0161200_cns004,SV1892,INS,9302,NA,up,LOC_Os01g06790,NA,3.770742319,0.056262153,0.01492071,488,713,280,280,177,14,16647,1058
1,3226971,3227007,Os01g0161200_cns004,SV1894,DEL,2411,NA,up,LOC_Os01g06790,NA,3.650014136,0.054224245,0.0148559,0,713,280,280,177,14,16647,1058
1,3228986,3229067,Os01g0161200_cns005,SV1894,DEL,2411,NA,up,LOC_Os01g06790,NA,3.650014136,0.054224245,0.0148559,92,2728,0,515,416,25,14587,908
1,3229084,3229325,Os01g0161200_cns006,SV1894,DEL,2411,NA,up,LOC_Os01g06790,NA,3.650014136,0.054224245,0.0148559,190,2826,0,613,514,123,14329,1006
1,3242189,3242492,Os01g0162001_cns013,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,1720,8711,1928,1908,1906,265,1162,1848
1,3242496,3242573,Os01g0162001_cns014,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,1639,8630,1847,1827,1825,184,1081,1767
1,3242578,3243101,Os01g0162001_cns015,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,1111,8102,1319,1299,1297,0,553,1239
1,3243161,3243281,Os01g0162001_cns016,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,931,7922,1139,1119,1117,106,373,1059
1,3243286,3243456,Os01g0162001_cns017,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,756,7747,964,944,942,198,198,884
1,3243458,3243755,Os01g0162001_cns018,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,457,7448,665,645,643,0,0,585
1,3244864,3244920,Os01g0162101_cns001,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,0,6283,293,313,346,27,106,508
1,3245006,3245123,Os01g0162101_cns002,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,0,6080,435,455,488,0,0,650
1,3245347,3245444,Os01g0162101_cns003,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,0,5759,776,796,829,0,0,991
1,3247350,3247454,Os01g0162101_cns004,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,0,3749,2779,2799,2793,0,1260,2994
1,3247581,3247992,Os01g0162101_cns005,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,0,3211,2448,2428,2255,0,722,3225
1,3248115,3248343,Os01g0162101_cns006,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,0,2860,2097,2077,1904,73,371,2892
1,3248346,3248846,Os01g0162200_cns001,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,0,2357,1594,1574,1401,0,0,2389
1,3248848,3248892,Os01g0162200_cns002,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,0,2311,1548,1528,1355,32,32,2343
1,3248894,3249203,Os01g0162200_cns003,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,0,2000,1237,1217,1044,78,78,2032
1,3249218,3249269,Os01g0162200_cns004,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,0,1934,1171,1151,978,375,402,1966
1,3249402,3249552,Os01g0162200_cns005,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,0,1651,888,868,695,92,586,1683
1,3251282,3251357,Os01g0162200_cns006,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,861,0,0,251,50,0,2466,24
1,3251370,3251425,Os01g0162200_cns007,SV1923,DEL,6209,NA,up,LOC_Os01g06870,NA,12.6253229,0.074879333,0.005930885,949,0,59,339,138,2,2554,112
1,3261384,3261727,Os01g0162500_cns005,SV1938,INS,2505,KEAP1|OsKEAP1,up,LOC_Os01g06890,"005 _ 栄養器官 - 稈 : Vegetative organ - Culm, 010 _ 生殖器官 - 穂 : Reproductive organ - panicle, 016 _ 生殖器官 - 受粉、受精、稔性 - 雄性不稔 : Reproductive organ - Pollination, fertilization, fertility - Male sterility, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance, 043 _ QTLの特性 - 収穫と生産性 : Character as QTL - Yield and productivity",3.532843444,0.108379653,0.03067774,1839,0,2233,2253,2218,743,12568,2374
1,3261384,3261727,Os01g0162500_cns005,SV1940,DEL,18975,NA,down,LOC_Os01g06920,NA,0.187626309,0.096330535,0.51341699,1840,21248,2233,2253,2218,743,12568,2374
1,3261384,3261727,Os01g0162500_cns005,SV1940,DEL,18975,NA,down,LOC_Os01g06920,NA,0.089399836,0.03613151,0.404156333,1840,21248,2233,2253,2218,743,12568,2374
1,3261747,3261878,Os01g0162500_cns006,SV1938,INS,2505,KEAP1|OsKEAP1,up,LOC_Os01g06890,"005 _ 栄養器官 - 稈 : Vegetative organ - Culm, 010 _ 生殖器官 - 穂 : Reproductive organ - panicle, 016 _ 生殖器官 - 受粉、受精、稔性 - 雄性不稔 : Reproductive organ - Pollination, fertilization, fertility - Male sterility, 040 _ 耐性、抵抗性 - ストレス耐性 : Tolerance and resistance - Stress tolerance, 043 _ QTLの特性 - 収穫と生産性 : Character as QTL - Yield and productivity",3.532843444,0.108379653,0.03067774,1688,0,2596,2616,2581,707,12931,2737
1,3261747,3261878,Os01g0162500_cns006,SV1940,DEL,18975,NA,down,LOC_Os01g06920,NA,0.187626309,0.096330535,0.51341699,1689,21097,2596,2616,2581,707,12931,2737
